id,x,y,z,vx,vy,vz,energy,frequency,phase,spin
6773,167.0316,158.1074,-32.9577,8.960684,6.543125,1.350800,3.0840,1.6180,5.7464,-1
4415,96.4476,172.0569,-98.3387,5.561449,6.171894,-2.709300,1.1211,1.0000,1.6690,-1
6638,71.4057,-54.6013,151.9032,-2.087583,-3.682267,6.679347,3.1404,2.0000,3.2293,-1
3298,4.1448,201.9587,-42.3669,2.927801,7.150651,-1.263563,2.2914,1.6180,0.0473,1
5371,0.0504,-23.4240,23.7753,17.771460,4.087774,-3.699151,1.2289,1.3330,4.9442,-1
7968,53.3883,20.0367,74.7553,1.863300,-6.495552,7.904934,1.0286,1.6180,0.2164,-1
3390,225.8607,-31.2865,-68.7894,15.627122,-7.139502,-3.488888,1.7663,2.0000,3.2167,-1
5495,-113.0333,52.9662,-18.5350,-8.143530,-0.427813,4.903564,1.9060,1.5000,5.4287,-1
3743,63.3747,148.7091,-162.5617,0.711706,8.775945,-7.916335,2.8661,1.0000,5.8584,1
6455,29.0001,122.9523,-85.0622,-1.451251,6.126972,1.260916,2.8213,2.0000,0.2448,-1
8376,140.5684,-102.1685,45.3051,17.703883,-12.343912,8.906605,2.4857,1.0000,2.1564,-1
3143,21.0794,-80.0340,83.4631,2.588320,-2.865488,-3.957363,3.0697,2.0000,1.5607,-1
6847,-49.2240,74.2855,4.3841,-1.446136,6.726143,6.638845,1.7770,1.5000,2.4514,-1
4344,-243.7306,149.9366,-112.9419,-12.700054,10.421261,-5.892472,3.1363,0.6660,6.1221,1
8078,-16.6427,-0.5868,-89.0938,-7.985847,-2.055725,-18.368104,1.0653,2.0000,4.7030,1
5575,-158.0306,68.4678,-97.0380,-8.244324,0.137107,-4.168451,0.8115,0.6660,5.0573,1
3947,-123.4078,126.6583,63.5078,8.890065,-5.767511,-4.639257,1.6421,1.0000,2.6619,1
5236,-73.8267,166.8386,-190.6356,-6.951724,10.742562,-8.237537,1.2713,2.0000,3.6333,-1
5909,118.4045,20.4295,-96.4549,14.838277,5.611405,-13.624790,1.6443,0.6660,2.7032,1
6445,-80.2578,-53.6615,10.2004,4.977086,-1.050042,-0.425234,2.6755,1.5000,1.2140,1
7370,-140.4242,103.9347,-33.2757,-2.584633,3.392882,-4.171154,3.1322,1.5000,2.0268,-1
5805,-531.7043,473.5214,-63.3970,0.924259,4.714085,-0.758335,2.1932,1.6180,4.1854,-1
3250,-17.4722,-161.3964,108.4253,2.274647,-4.007723,4.559531,1.6998,1.5000,0.9099,1
3695,17.8842,85.7113,2.6357,6.325906,9.424945,3.029123,3.4633,1.5000,1.6233,1
9631,-37.9037,-18.2091,-43.1218,1.999642,-11.034767,-2.544498,1.7168,1.6180,5.2451,1
8199,-47.0287,-112.1805,194.2870,-4.193447,-7.325430,17.353712,2.5549,1.6180,2.9961,-1
3183,34.5255,-195.1446,-103.4004,2.894292,-6.545204,-8.915971,3.0703,2.0000,2.5683,-1
458,131.4194,-132.8867,204.6101,14.701077,-11.523739,20.119729,1.2976,1.0000,2.5614,-1
5686,-57.8837,99.7321,19.2156,-1.024216,6.496124,5.728287,1.5257,1.0000,5.1829,-1
2340,-99.8613,-31.0836,33.4117,-10.512953,-2.394401,5.535083,3.4026,1.0000,2.1597,-1
6676,-0.0090,256.4774,-13.1858,2.459211,11.601885,-1.801169,2.1778,2.0000,4.0081,1
6332,-59.8123,-144.9047,221.6699,-4.355189,-6.581124,14.978351,1.8610,0.5000,2.3829,1
247,113.2457,80.7811,2.2358,5.796051,3.812600,4.412655,1.8557,2.0000,3.3287,-1
2042,4.1136,44.1372,-12.7691,-3.860891,-14.071150,9.183388,3.4381,1.0000,1.0011,1
9454,230.5213,84.5757,16.6538,12.581110,1.900696,4.719906,1.2885,2.0000,0.0450,1
7117,92.6154,140.6100,14.6001,-8.245975,-8.796596,1.038463,1.2653,1.3330,3.8971,-1
185,4.8121,36.1654,32.5759,8.577155,6.492200,-14.575981,1.7042,1.5000,0.6732,1
1734,22.9559,-166.5480,-116.1282,0.178643,-4.639113,-7.658320,1.5521,0.5000,4.1054,1
1563,-211.4977,91.3462,75.4838,-9.941551,0.813527,1.547742,2.7086,1.6180,2.9091,1
1631,-91.8974,-157.7873,141.6117,-11.579260,-17.184173,11.694719,3.4951,0.6660,2.3801,-1
2045,-39.8072,-76.8244,60.2417,4.880212,-6.841495,-1.118104,1.3173,1.3330,4.4209,-1
6196,59.6729,-81.6089,-129.1419,-0.072916,6.049466,10.842324,1.4904,1.6180,2.7685,1
7705,8.5818,-195.6146,-57.9737,-2.144875,-7.295794,-5.195696,2.2941,2.0000,3.6585,-1
683,36.7901,-22.9123,-66.1103,4.609447,-4.346635,-2.830324,2.4796,1.3330,0.1428,1
9330,-103.4881,-146.5647,93.5455,-7.690371,-2.223161,4.917854,2.7740,0.5000,2.9076,1
3628,221.2020,62.1548,-66.8407,11.380025,0.758546,-1.176903,1.5670,2.0000,3.9171,1
5900,207.4469,-138.9300,18.9583,9.990341,-8.687573,12.060175,2.2800,0.5000,4.7827,1
3266,29.9390,-49.7935,-23.9054,4.876971,2.545379,-3.112121,2.0915,0.6660,2.0375,-1
5650,27.4538,-50.8223,36.0408,7.231446,-7.354648,-5.593048,1.7926,0.6660,5.0153,1
7747,-19.6467,43.8361,182.5218,-3.881446,2.171410,7.544418,1.1070,2.0000,4.8881,-1
992,27.7425,-164.8553,-28.1763,-1.413366,-4.709132,2.902405,1.0139,2.0000,3.7146,1
3346,-154.1103,23.9733,-21.2434,-8.515592,-0.257682,4.046579,1.6342,1.5000,1.3130,1
7756,17.7220,87.5778,12.8991,0.967714,17.175248,8.078300,3.4769,1.6180,1.8107,1
9987,80.5015,-15.6053,43.5760,0.430109,-2.213569,11.008317,2.8329,0.5000,1.6852,-1
1928,58.2529,131.0088,-12.0316,1.866991,5.553863,-3.872530,2.2961,1.0000,3.9290,-1
7702,-72.1465,18.2306,8.8058,-18.120185,0.788241,7.943983,2.7079,1.3330,3.3437,-1
153424,45.0594,1.4585,-8.0111,0.928757,-0.263016,5.305894,5.5920,2.0000,2.5223,1
2339,74.1988,-54.8174,228.5225,-2.026715,-0.896361,-10.086947,2.5986,0.5000,6.0923,-1
4746,-24.2033,72.0415,75.9437,3.085633,9.300947,4.644366,2.6498,0.6660,0.8631,1
9871,217.4125,47.9951,169.0186,14.444174,5.514646,10.060416,1.0151,1.3330,4.2542,-1
6080,139.7657,-25.5690,-105.2500,13.666307,5.483189,-8.070462,1.6665,1.0000,2.1770,-1
4465,-41.9954,-198.2218,-63.6143,0.633832,9.801518,4.969018,2.5009,2.0000,3.5845,1
158699,-8.0336,54.8279,29.3704,2.985889,3.784768,-0.425823,175.3651,1.5000,3.9678,-1
5703,-95.8775,-40.3510,-36.1994,-15.098472,-1.019055,-11.093536,1.7809,1.3330,2.7280,1
1448,-94.9154,-71.9368,3.7846,-2.223702,-8.500297,5.150385,2.5693,1.0000,2.1802,-1
3753,-76.1820,30.0443,182.7955,-9.970443,5.838952,18.731552,1.5345,1.3330,2.1353,-1
928,-17.1894,33.4736,47.5066,0.606426,-12.193170,-11.524024,0.6296,2.0000,0.2056,1
6072,-54.7398,-94.8810,21.7323,-6.320168,1.067425,1.148378,2.4834,1.3330,1.2171,1
2404,-89.8368,-60.4300,-109.1700,0.870377,-5.335486,-6.686304,1.0700,1.6180,3.2766,-1
7080,63.7071,217.2088,9.0627,4.430035,11.737727,-1.473520,2.9813,0.5000,1.9368,1
3478,-94.0198,289.4662,228.5659,-4.474454,19.563276,9.923436,0.9549,1.3330,2.3797,-1
7537,6.9522,169.5594,84.2308,5.458486,6.643690,2.632278,2.2604,2.0000,5.9976,1
2992,66.7628,-6.1198,-234.1737,5.183979,1.355984,-9.446374,1.3381,0.5000,3.1262,1
5574,-58.6380,11.1652,4.7392,-16.695390,0.178487,10.948992,2.0096,0.6660,5.3732,-1
7498,143.0118,12.3933,170.4177,5.271897,4.039051,6.271145,2.4396,1.5000,5.9441,1
4281,86.8127,-27.0162,167.3151,-3.921944,0.926942,-11.222664,2.5042,0.6660,2.4809,1
3181,129.5659,-33.1359,-247.5100,8.434693,1.665238,-14.018641,2.1932,1.6180,4.3573,-1
3752,165.1610,31.6329,-64.0417,18.877970,5.586849,-9.825632,2.9498,0.5000,4.0630,-1
4597,38.3958,-98.4691,-120.1440,1.696268,0.604469,-6.630582,0.7913,0.5000,4.9986,1
1130,47.4330,5.0964,-19.5098,1.347398,4.144600,0.574070,3.2755,0.5000,2.9212,1
3960,-175.5928,108.9054,4.0062,-9.028554,7.022435,-4.933091,2.5241,1.0000,1.4985,-1
1852,156.1689,42.6877,40.7723,18.185649,-0.598569,8.096042,2.9893,1.5000,3.3031,1
9059,-53.2051,4.8963,12.2227,10.983672,-8.210254,-13.541371,0.8448,1.0000,1.4702,-1
9929,-79.2753,-168.7586,-43.6025,-0.026411,-7.786112,-2.367123,2.5832,0.5000,0.0604,-1
9939,29.0838,-58.1515,-61.4694,5.655137,-4.566807,-1.361557,2.5840,1.3330,5.8223,1
3715,-112.8018,-91.1670,-88.0917,-6.150609,-2.964839,0.032245,2.4128,1.5000,5.4579,1
1725,13.2730,-53.5341,-32.8678,2.416975,15.004424,7.384545,2.1628,1.6180,3.5216,-1
5434,195.1425,71.8027,-149.4731,10.081706,6.947656,-7.159916,3.1167,1.0000,4.8783,-1
660,72.5531,49.9391,-111.1942,5.393217,8.966651,-18.157633,3.4253,1.5000,2.1969,1
4830,-109.1378,-25.1637,-40.1245,0.310253,-4.096689,-4.652929,2.8227,1.3330,2.6364,1
5504,-16.1459,-147.6223,6.0471,-4.081318,-19.847757,3.552241,2.2378,0.5000,1.2164,1
9993,37.7426,-58.4699,-28.9922,-8.659028,0.504404,14.339631,3.2934,1.0000,3.9082,-1
6796,-21.5795,-107.6894,3.6081,-3.192666,-20.502706,-0.776193,1.1611,0.6660,0.0082,-1
3590,176.3959,-180.5682,33.4595,10.810829,-6.116776,3.486491,3.0287,1.0000,4.3126,-1
6169,38.1512,-1.6886,-11.7547,15.468335,-11.659513,1.577245,2.0511,1.3330,0.0854,1
1278,25.9326,9.1497,-3.3943,-8.445672,1.226354,-0.093147,1.5760,0.6660,2.6670,1
9555,-233.1601,-70.7132,-100.4828,-14.060723,-1.933955,-3.378861,2.1737,2.0000,2.2063,1
3026,50.1213,52.7363,-45.9605,-2.313860,4.295819,-2.533995,2.5786,0.5000,0.9207,1
8198,87.3253,5.0966,78.0522,4.100950,6.422001,-1.496660,1.9430,1.5000,2.9853,-1
219,115.6063,-65.8297,10.0710,4.014465,-9.722008,5.591094,2.4883,1.6180,4.3486,-1
4410,-12.5009,-178.7966,-86.6217,0.034879,-10.743988,-8.213981,2.3442,1.5000,4.3132,1
7511,53.6488,-42.0440,-56.7630,2.960324,-5.269954,2.513427,2.5709,0.5000,5.5685,-1
8848,42.6404,-4.3985,71.5202,9.525058,-0.666059,1.861506,2.6343,0.6660,1.2480,1
3393,-53.5418,82.4769,38.9482,5.994813,-12.598971,-3.366370,3.4022,2.0000,5.0960,1
8522,91.6598,-78.1855,82.1494,13.292266,-11.676901,6.001074,1.6837,1.6180,4.1739,-1
9775,82.3594,-41.1756,12.8479,10.165693,5.135947,3.248476,2.9033,1.5000,0.4527,1
7772,234.0168,44.1977,-139.5073,13.502825,3.330930,-4.565656,1.5938,0.5000,1.5348,-1
8246,3.7268,-55.4278,106.5503,-5.632849,-7.301920,3.478274,2.8649,1.5000,1.5806,-1
1904,-131.1058,-72.4700,94.4229,-15.354897,-3.644709,11.085495,1.0319,0.5000,5.9204,-1
6053,11.7075,26.8238,-105.8111,1.852077,6.916089,-2.834573,1.3135,0.5000,2.9832,1
9978,-170.5105,-49.4931,76.2079,-7.061101,1.050245,1.003422,2.2979,1.5000,5.6275,1
3254,-39.0735,-106.0056,-177.3010,-4.834138,-3.859941,-9.904011,2.9343,1.0000,0.7530,1
3701,-69.8619,174.8610,-47.1836,-3.750581,9.224695,3.259947,2.7770,0.5000,1.4442,-1
6739,-110.5445,194.2834,151.4513,-7.503916,8.932838,9.957351,3.1297,1.3330,2.7466,-1
1476,165.8491,-14.3764,-169.3125,9.445204,3.248417,-8.087478,2.9720,1.6180,3.6765,1
5897,189.5306,-198.0866,100.3696,13.048549,-9.313108,4.094094,2.1159,1.5000,3.5936,-1
6587,-104.9481,-99.8359,94.4961,-12.772325,-11.770759,9.368864,2.7923,1.3330,4.9703,-1
3083,11.9925,-35.1332,6.6167,-3.563755,17.408098,-2.759919,3.1758,2.0000,3.3932,-1
9600,33.7266,-15.3333,112.5779,-1.911016,4.377728,3.416214,1.1219,1.0000,3.4875,-1
157134,-72.6190,-8.2179,-65.9083,-6.844964,1.528635,-8.039985,4.1787,1.6180,4.2217,-1
4028,-16.9724,131.0783,-38.4698,-4.791126,1.401212,-3.624191,0.9333,1.6180,0.6495,1
7733,-71.3059,-38.9751,-245.1955,-4.889735,0.906494,-16.997511,0.8040,1.0000,0.3624,-1
8897,-21.6071,-15.6252,150.9923,-5.695419,4.953188,16.977518,2.9597,0.5000,4.6165,1
8807,-99.9262,132.5533,184.4692,-2.792684,6.517640,12.472062,2.0250,1.5000,0.6229,-1
8322,-19.7420,-26.5627,-33.4919,14.498127,8.925544,5.786759,2.2205,0.6660,3.2943,-1
127332,-121.5187,-202.0119,-56.4286,-5.600987,-12.227000,-0.616444,3.5802,0.6660,5.7270,1
3662,-106.1911,113.0559,16.7331,-2.042142,2.827510,3.760284,2.1218,0.6660,0.7146,1
71524,71.8556,-78.7892,33.9773,0.425796,-5.912230,10.232724,3.1566,2.0000,5.6623,1
3499,-3.3488,204.8618,-182.7853,1.122654,14.382387,-11.339529,2.1023,0.5000,1.3157,1
2178,222.8693,-106.3258,67.7618,11.458350,-9.339072,4.778303,2.2056,1.5000,2.6455,1
756,63.7296,-188.6269,118.3171,-1.896055,9.411339,-4.751293,0.8197,1.5000,2.0763,1
1035,226.7167,48.6260,-55.6292,14.461359,6.499452,-4.313471,2.1689,0.5000,5.1351,-1
158882,-4.6598,4.1975,39.4638,-3.811419,-2.381513,-3.538510,114.5529,1.6180,2.1276,1
8876,3.4285,39.2807,125.8431,-3.555879,-1.332428,8.039038,1.1089,0.6660,5.4743,-1
1839,-138.6615,152.3696,-10.4464,-3.118876,7.108415,-3.988887,1.0287,1.3330,6.1561,-1
6751,168.0762,-18.3796,58.5305,10.790687,0.738057,1.585015,2.6626,0.6660,1.4021,-1
8761,96.3582,-40.3855,80.9667,-9.805741,-3.649288,-9.726531,1.0448,0.5000,1.6174,1
3559,-32.1032,-171.6294,-133.9832,-1.098254,-13.434134,-8.663176,1.8859,0.6660,3.2461,1
3073,-219.3087,20.0876,129.0100,-19.670471,4.402147,10.429987,2.7835,0.5000,2.8360,-1
7397,-246.9922,28.8176,-19.7963,-11.969771,2.855490,-4.407799,0.7816,1.5000,4.7731,-1
3572,-50.8544,42.1553,-43.3079,-8.410139,-1.956327,-2.709392,3.3571,0.6660,4.7021,1
7442,-88.0725,-92.8990,45.6173,-5.387867,1.017689,3.536947,0.8956,1.0000,2.3914,1
60,39.4264,-18.6935,72.4377,-0.044420,-7.015520,18.181844,1.4782,1.3330,6.1410,1
1294,184.0227,-149.8154,47.7287,20.643239,-19.181857,5.454678,2.0018,2.0000,3.0374,1
2660,57.5499,-94.6440,56.6268,0.478152,-5.299880,10.056201,0.9964,0.6660,0.2407,-1
4325,114.1388,-164.3854,46.3779,13.664997,-16.589325,9.187691,1.5002,2.0000,4.3322,1
4377,-82.7555,5.2953,14.7284,-2.190264,-5.161817,-3.879887,2.0261,2.0000,5.2896,1
9459,94.0029,-37.9830,22.9987,14.516225,-3.134920,13.509730,1.4454,1.3330,0.4772,1
5780,98.6117,93.3400,12.7296,1.659344,8.285234,-2.288548,1.9214,1.0000,4.6963,-1
9912,7.5846,-6.8022,-119.9285,-5.770812,8.422052,-9.900590,3.0997,1.0000,5.0234,1
9626,198.7692,103.7417,-94.7055,9.472251,5.266899,-0.913147,1.3890,0.6660,3.8483,-1
1505,-176.8306,5.5037,-190.2527,-12.621785,-1.152440,-10.254795,1.5052,0.5000,2.2117,1
5044,-205.2626,115.3034,11.9153,-7.031080,7.477886,1.135919,1.2198,2.0000,2.0517,-1
5497,-101.7842,-58.5813,-85.8650,0.628190,-5.346979,-4.968581,0.9229,0.6660,1.3509,-1
6187,15.8981,232.2420,126.0175,-0.199068,16.620583,6.421141,2.9725,1.6180,1.0031,-1
1137,204.3374,-19.1080,115.9049,8.214815,-3.884795,5.669915,2.2717,2.0000,4.9847,-1
5677,-64.5906,-18.2850,151.7348,-8.275767,-2.963733,19.313523,3.4614,2.0000,2.4748,-1
6607,171.6102,48.3520,102.8888,20.576776,3.133737,7.464295,1.8596,2.0000,2.5795,1
4438,17.7448,126.4992,-14.8429,2.229289,3.280096,5.009861,2.7665,1.5000,1.3739,1
8392,-32.3450,-30.9375,-48.9119,4.460163,-0.836531,0.473247,0.9631,1.0000,2.6936,-1
156413,-31.1067,116.0889,-245.4251,-2.441997,5.945080,-12.075597,91.9851,1.6180,4.3268,-1
5402,85.5080,21.9287,92.8489,10.047805,5.024388,4.742367,2.8052,1.6180,3.1892,-1
5709,-37.9202,115.7090,-43.5787,-5.823478,3.873473,3.499290,1.7824,1.6180,0.3064,-1
976,-126.6602,42.4546,98.4476,-12.118023,-1.110107,6.768610,1.6888,1.6180,6.1077,-1
7213,91.7164,159.1418,-125.9005,-2.285820,-7.539790,7.106606,3.4872,0.5000,5.6856,-1
119729,186.5795,127.6371,3.0810,13.350558,6.519975,-2.394411,4.1079,1.6180,3.5305,-1
159344,33.7404,-10.3526,-47.3552,1.211907,-0.774046,5.073175,118.9930,0.5000,6.2765,-1
7401,-156.5303,17.8436,61.8558,-5.956181,4.709217,-1.005813,1.4176,1.0000,0.1811,-1
7171,162.4196,-125.3482,-51.4251,11.797874,-12.674462,0.636551,3.2225,1.0000,1.2067,-1
7649,37.7569,-75.7522,24.9170,-0.497159,-1.592535,-7.287594,1.8631,1.5000,4.2863,-1
874,43.5274,77.6904,168.4567,6.604162,2.357450,6.239903,1.1876,1.6180,2.8151,-1
8311,59.0444,-57.5138,-69.0516,-8.497626,10.085824,6.023529,1.4970,1.0000,0.0161,-1
149525,103.4456,-9.1181,167.0801,12.535009,0.860449,18.333455,3.1443,0.5000,5.0079,-1
28,1.6427,40.0188,-0.1017,15.768957,10.096235,1.390814,2.4565,2.0000,1.5117,1
2516,194.2348,-121.5746,34.5525,11.430214,-3.368870,-7.245416,3.1944,2.0000,2.7720,-1
5275,111.8287,-174.8940,-128.9341,7.547429,-5.488149,-8.763786,1.5164,1.0000,5.4595,1
4358,153.6864,112.3858,-32.2131,8.909794,2.136160,-3.124313,1.5500,1.3330,2.7456,-1
1124,-7.5074,59.2809,-28.0240,-7.388953,1.182063,3.727346,2.0996,1.6180,1.9616,1
2138,18.9177,-5.4282,19.9642,-2.698378,4.581294,18.193713,2.4636,2.0000,2.7380,1
3575,14.0175,29.1694,-90.1984,1.559573,4.821336,-1.603879,2.9268,1.0000,3.2964,1
4699,-103.8707,199.7407,-63.5495,-5.279860,8.626760,-0.465402,1.5143,1.3330,3.4851,1
2658,182.3781,58.1410,-15.6873,15.552671,4.305405,-7.278443,1.6176,0.5000,6.2544,-1
6916,29.9558,-179.3759,-157.7017,-1.582722,-11.005978,-8.215024,1.6048,0.5000,6.1219,-1
6043,134.8755,165.0920,-41.0666,2.612963,8.311865,0.450231,2.6598,1.6180,1.1627,1
4305,-32.7190,19.5604,47.2753,-9.505052,13.833165,11.088242,3.2460,1.5000,3.0354,-1
6594,61.6451,25.0761,55.4187,-9.066136,-13.301495,1.027196,1.4853,1.3330,4.9869,1
8596,-69.3672,-6.3555,89.5533,-1.585384,-4.164277,9.533469,3.2745,1.6180,4.3970,1
5528,129.4072,-131.2613,-46.0768,-7.961895,8.798595,1.675008,2.9085,1.3330,2.4350,-1
2336,-131.9360,-143.4639,88.1220,-8.830588,-8.892818,0.633523,1.9230,0.5000,0.6917,-1
605,98.5404,129.5206,30.2699,3.486453,7.475600,7.003360,1.8910,1.0000,3.4694,1
1082,13.3014,143.5353,37.8193,-4.091236,4.867319,4.814240,2.1223,1.3330,6.0961,-1
661,207.4085,-10.1370,37.7498,21.814343,-0.879890,7.330441,1.3406,2.0000,4.8739,-1
3308,86.0689,80.4699,24.3306,4.749581,0.122035,7.218510,1.7506,1.5000,4.2822,-1
8405,-44.8025,-37.7689,48.2113,3.043821,1.844809,7.320789,2.0464,1.6180,1.8342,1
2408,-117.4261,-61.1669,156.2378,-11.113929,-3.737238,17.051950,2.5308,2.0000,1.9455,-1
9601,109.7089,166.6523,-25.0659,9.278728,16.690896,-0.753196,2.5638,1.0000,2.8054,1
5019,20.0319,126.1547,36.6736,4.417266,0.536043,-0.040307,1.5660,1.5000,2.3429,-1
9105,-22.7975,106.8066,-34.4889,1.995283,5.742300,3.323846,2.8668,0.5000,1.1215,1
3746,116.2746,13.2642,-86.2311,6.625652,-4.267171,-1.073284,2.2370,1.3330,0.6678,-1
7627,92.4445,84.3204,-24.7250,6.615592,-1.452811,-2.432537,2.2215,0.5000,1.1426,1
6248,65.5263,124.8546,123.3334,-1.722342,8.350657,9.266238,2.9721,0.5000,1.6032,1
1741,-94.8314,-39.3663,-31.6188,-14.731365,1.352958,-10.921873,1.4417,1.6180,3.6648,1
7463,264.4708,-22.6585,51.6564,14.099340,-2.966680,5.809757,2.3759,1.6180,5.5770,-1
4359,-15.0150,-1.1505,21.1548,-7.934329,-12.936301,12.408570,1.0090,1.6180,4.7571,-1
8183,174.5823,-9.0724,146.5764,12.688825,-5.018753,7.631162,3.1451,1.6180,3.7843,-1
1303,-28.2073,-214.6766,-77.6736,-1.675924,-9.911419,-0.621671,1.8270,0.5000,1.8232,1
85052,157.4882,51.5089,202.6025,8.202812,2.376327,16.415949,3.9688,2.0000,5.1171,1
158311,-11.0946,-91.0112,20.0128,-0.775564,-11.844443,8.634701,4.0588,1.3330,6.1631,1
2695,88.7596,-13.4144,-8.2906,10.560736,1.161545,1.581165,2.5890,2.0000,1.5063,1
433,-84.9049,72.2194,186.4954,1.374375,-3.558594,-10.009043,2.9987,1.0000,5.4980,1
4911,-73.9521,-32.2843,19.8436,-5.810568,2.934880,6.966740,3.3893,1.0000,2.3875,1
6175,-45.3342,47.9089,-23.7111,-4.582126,3.540441,-10.838837,3.2466,2.0000,3.1814,-1
7044,130.8382,122.7510,-250.9408,6.843237,7.060040,-16.732080,1.2153,1.3330,4.2093,-1
6721,6.9311,41.7724,-163.2844,0.537144,5.177558,-4.563739,2.2616,1.3330,2.0091,-1
3343,-8.8895,26.1008,-21.4090,10.947615,-4.786130,13.708811,2.2932,1.3330,3.7454,-1
707,-164.9648,127.4616,-111.6226,-5.155974,6.561942,-3.513773,3.3188,0.6660,2.5155,1
8043,33.6370,-75.0582,125.0536,-2.752618,4.835215,8.029039,2.1168,1.3330,1.9937,1
2913,-125.6995,92.2279,149.6104,-2.613350,6.281905,8.621513,2.4706,2.0000,0.0880,1
6703,244.5232,-111.7320,-74.1038,16.016614,-8.451663,-0.913337,0.8179,0.6660,1.3662,-1
103,13.9720,-193.8179,-19.8363,4.613339,-19.021362,-3.181703,1.2592,1.6180,5.7871,-1
7809,-190.2919,74.1850,174.4299,-13.582431,4.183069,13.065119,1.1557,0.6660,3.0839,1
6115,-119.6773,-77.5779,178.7010,-8.775240,-0.747123,7.730618,1.6779,0.5000,0.8692,-1
4452,-374.6246,142.6283,-339.8062,-18.697640,6.166905,-15.077574,2.4590,1.3330,2.0592,1
8050,-114.9242,54.4397,2.2308,-8.477470,3.252819,4.057037,2.9164,1.6180,2.0834,-1
8709,-25.9461,-48.1767,-93.6619,-0.546675,5.071146,-3.119108,1.4702,0.6660,0.0506,1
4743,-5.7896,71.9191,-251.5362,1.926602,5.168226,-16.107299,1.7760,1.0000,4.1425,-1
9564,53.8570,-55.1740,-74.9165,3.734904,-9.753748,-0.019311,2.7050,1.0000,0.6179,1
3644,115.6625,102.4743,28.1986,6.708285,10.561602,0.016423,3.0689,0.6660,0.0832,-1
141018,-93.2038,-200.6637,-408.0629,-5.809106,-11.053128,-23.176315,76.5345,0.6660,1.4995,-1
3007,293.3547,100.2620,-29.5240,18.664163,7.916727,-3.469205,1.7851,0.5000,0.8376,-1
4786,3.0922,-91.9917,-4.1554,-5.132472,-0.854238,3.916573,2.6594,1.5000,4.8018,-1
3230,-118.4622,-44.9139,179.9744,-14.067099,-6.454340,15.101510,2.9972,1.3330,1.8053,-1
6048,-58.6495,112.7026,-176.3491,-7.497103,7.421676,-9.202456,0.9334,1.3330,5.0642,-1
578,-45.5880,-37.3142,-175.7703,-6.349038,-4.250626,-21.348635,3.0103,2.0000,2.6385,-1
8097,-210.5668,128.0535,-58.5730,-7.277982,7.070147,-4.742825,1.5738,1.0000,3.3798,-1
120,-43.0224,2.2655,38.2592,-19.937333,0.899962,-0.063363,0.7177,1.0000,1.9380,-1
2435,-145.4105,453.3085,-704.3984,-2.095947,-1.876074,-5.431092,1.0236,1.6180,1.5360,-1
2563,201.1116,-145.7211,-27.6585,9.951597,-3.440722,2.106274,2.4336,0.6660,1.9121,-1
4348,-31.9557,-0.4703,104.3600,2.054964,-2.603606,1.102030,2.3388,2.0000,4.0992,-1
1939,232.1799,109.0764,20.9954,23.799945,11.300982,-1.040660,1.5812,1.5000,1.3424,-1
2241,40.8163,-50.0341,109.3499,10.726406,-5.463891,15.406064,2.6198,0.5000,3.1313,1
1921,-134.1057,-13.6457,30.4477,-5.198841,5.279762,-2.981616,1.5153,2.0000,1.4547,1
6386,-28.2758,243.8487,-78.7562,1.242725,11.922927,-3.650654,2.4682,0.5000,1.6948,-1
4723,208.2691,-23.3931,117.5012,10.784392,0.605412,2.989052,2.0492,1.5000,5.9739,-1
3961,-49.5735,149.5319,-58.8420,-0.721161,5.551366,1.530647,2.7111,0.5000,4.9133,1
155909,-54.0900,-42.3946,-206.6596,-3.067841,-0.809757,-7.223598,107.6522,1.5000,5.8490,-1
967,-170.8950,8.3152,-16.6621,-6.933941,5.072375,-2.925148,3.2673,0.6660,2.0837,-1
1452,260.3647,-35.2223,-14.2545,15.148859,-5.208762,2.513854,2.7820,1.5000,1.0312,-1
1556,-7.8654,-142.4046,163.6603,3.878776,-10.361604,13.028216,1.8186,0.6660,3.5013,1
2735,96.8726,-20.9518,-259.9965,2.962819,0.236247,-13.369457,2.8074,0.6660,3.1180,-1
150930,502.8399,14.0513,307.2311,35.871941,1.279357,22.284461,195.1074,1.3330,2.4037,-1
7428,-53.5715,-137.2595,-56.7054,-8.889096,-16.600364,-0.568712,0.8399,1.6180,1.7616,-1
3717,79.6988,143.7369,-168.4783,6.591827,16.109559,-19.668790,1.9057,2.0000,4.1018,1
449,-14.8844,-33.1510,88.9669,5.954994,-3.942536,3.504680,2.1166,0.6660,4.1048,1
5204,26.6233,72.9195,-53.9219,4.981485,-2.943254,-1.438930,1.2289,1.5000,5.6770,1
834,526.7651,82.7032,-281.9216,23.944082,3.701817,-15.487040,2.6662,1.5000,0.7297,1
209,45.1966,-94.0854,-0.0806,-2.798535,-9.155575,-4.706967,1.6868,1.0000,2.0622,1
3712,-127.1588,-55.6440,-102.0206,-5.913113,1.789704,-3.590214,2.3856,1.3330,5.2334,1
7464,-24.8573,62.7857,19.6836,8.459254,3.528915,1.441652,1.5089,1.0000,0.6606,1
2598,-56.8774,-235.3314,105.2127,-5.166464,-11.781038,3.662511,1.7611,0.5000,6.0818,1
146374,-82.6646,-523.1535,459.7579,-6.673423,-35.679974,31.305508,146.6080,0.6660,2.7523,1
7415,106.6940,82.6003,51.5068,17.967243,6.272817,5.825027,3.0678,2.0000,3.8446,-1
